timestamp,electricity_demand_kw,production_volume,ambient_temperature,humidity,machine_load_pct,shift,is_weekend,price_per_kwh
2024-02-07 23:00:00,239.4,25.96,18.52,46.43,41.8,3,0,6.5
2024-02-08 00:00:00,225.52,39.12,20.97,40.28,43.46,3,0,4.0
2024-02-08 01:00:00,183.95,36.61,25.33,53.03,43.04,3,0,4.0
2024-02-08 02:00:00,173.58,37.03,22.88,46.23,37.86,3,0,4.0
2024-02-08 03:00:00,171.63,32.66,20.15,44.64,33.5,3,0,4.0
2024-02-08 04:00:00,198.49,26.51,21.62,47.57,38.62,3,0,4.0
2024-02-08 05:00:00,173.87,28.79,22.07,42.64,29.47,3,0,4.0
2024-02-08 06:00:00,759.28,90.12,18.93,46.07,75.82,1,0,6.5
2024-02-08 07:00:00,737.97,68.0,23.03,37.8,77.53,1,0,6.5
2024-02-08 08:00:00,745.98,94.95,20.73,35.2,85.99,1,0,6.5
2024-02-08 09:00:00,759.96,81.0,20.84,42.14,78.75,1,0,6.5
2024-02-08 10:00:00,769.9,84.31,21.01,44.33,88.27,1,0,6.5
2024-02-08 11:00:00,740.07,84.38,22.7,38.2,81.86,1,0,6.5
2024-02-08 12:00:00,749.31,84.68,19.85,44.5,71.36,1,0,6.5
2024-02-08 13:00:00,768.8,74.49,18.42,44.32,85.24,1,0,6.5
2024-02-08 14:00:00,606.84,71.21,21.46,46.68,74.72,2,0,6.5
2024-02-08 15:00:00,606.1,74.75,17.91,50.06,61.12,2,0,6.5
2024-02-08 16:00:00,626.96,53.64,20.53,55.55,73.14,2,0,6.5
2024-02-08 17:00:00,587.44,59.59,22.76,49.13,76.73,2,0,6.5
2024-02-08 18:00:00,630.59,77.17,21.85,42.07,58.8,2,0,9.5
2024-02-08 19:00:00,666.95,75.68,22.54,50.32,64.13,2,0,9.5
2024-02-08 20:00:00,616.87,72.39,21.91,53.99,74.27,2,0,9.5
2024-02-08 21:00:00,598.63,64.54,24.59,41.39,68.63,2,0,9.5
2024-02-08 22:00:00,173.62,35.72,20.1,41.67,46.94,3,0,6.5
2024-02-08 23:00:00,197.37,20.38,21.58,39.88,44.29,3,0,6.5
2024-02-09 00:00:00,217.49,28.9,20.23,44.3,43.73,3,0,4.0
2024-02-09 01:00:00,205.49,19.55,22.32,48.98,45.42,3,0,4.0
2024-02-09 02:00:00,207.04,28.7,20.8,54.53,35.49,3,0,4.0
2024-02-09 03:00:00,205.64,21.76,23.47,51.58,38.03,3,0,4.0
2024-02-09 04:00:00,195.96,36.05,20.09,49.05,49.32,3,0,4.0
2024-02-09 05:00:00,206.93,33.47,23.0,47.35,37.83,3,0,4.0
2024-02-09 06:00:00,738.14,80.44,21.78,49.08,85.06,1,0,6.5
2024-02-09 07:00:00,760.81,93.72,20.84,49.37,78.6,1,0,6.5
2024-02-09 08:00:00,762.25,77.35,21.7,53.63,75.75,1,0,6.5
2024-02-09 09:00:00,793.28,84.72,21.28,47.01,74.65,1,0,6.5
2024-02-09 10:00:00,739.13,80.08,21.42,48.43,82.35,1,0,6.5
2024-02-09 11:00:00,776.68,90.94,20.58,45.08,86.11,1,0,6.5
2024-02-09 12:00:00,779.51,90.15,19.84,47.69,82.03,1,0,6.5
2024-02-09 13:00:00,752.08,95.42,20.39,45.84,80.86,1,0,6.5
2024-02-09 14:00:00,591.66,70.66,18.36,41.17,63.85,2,0,6.5
2024-02-09 15:00:00,641.74,46.32,22.15,51.48,69.59,2,0,6.5
2024-02-09 16:00:00,575.82,66.55,19.04,54.56,70.49,2,0,6.5
2024-02-09 17:00:00,588.01,82.52,20.56,46.93,65.19,2,0,6.5
2024-02-09 18:00:00,581.53,67.4,21.86,48.78,71.76,2,0,9.5
2024-02-09 19:00:00,591.44,54.66,22.15,51.43,66.15,2,0,9.5
2024-02-09 20:00:00,602.44,73.59,18.23,46.4,67.63,2,0,9.5
2024-02-09 21:00:00,645.42,74.19,20.75,48.07,73.46,2,0,9.5
2024-02-09 22:00:00,197.8,24.18,21.58,46.03,47.59,3,0,6.5
2024-02-09 23:00:00,260.92,28.03,20.97,44.37,47.15,3,0,6.5
2024-02-10 00:00:00,94.52,9.72,22.82,49.86,38.89,3,1,4.0
2024-02-10 01:00:00,59.42,20.68,19.57,49.82,42.34,3,1,4.0
2024-02-10 02:00:00,59.7,16.95,17.73,51.87,42.78,3,1,4.0
2024-02-10 03:00:00,76.92,7.17,22.02,47.24,42.75,3,1,4.0
2024-02-10 04:00:00,73.92,16.42,20.0,41.25,40.25,3,1,4.0
2024-02-10 05:00:00,50.0,10.64,18.16,52.79,46.09,3,1,4.0
2024-02-10 06:00:00,356.25,58.44,20.56,43.58,76.55,1,1,6.5
2024-02-10 07:00:00,335.84,53.9,22.65,43.49,73.91,1,1,6.5
2024-02-10 08:00:00,418.48,45.77,18.91,44.59,81.39,1,1,6.5
2024-02-10 09:00:00,378.01,47.4,24.3,38.53,78.06,1,1,6.5
2024-02-10 10:00:00,366.72,54.86,19.54,46.16,89.21,1,1,6.5
2024-02-10 11:00:00,357.78,45.36,20.93,50.35,77.29,1,1,6.5
2024-02-10 12:00:00,360.57,52.82,18.97,45.08,84.79,1,1,6.5
2024-02-10 13:00:00,337.86,58.57,20.86,53.94,81.99,1,1,6.5
2024-02-10 14:00:00,296.09,34.57,20.6,53.63,62.63,2,1,6.5
2024-02-10 15:00:00,311.42,51.67,18.57,51.7,72.59,2,1,6.5
2024-02-10 16:00:00,331.44,49.34,25.04,37.58,66.37,2,1,6.5
2024-02-10 17:00:00,311.84,40.49,20.06,54.42,81.64,2,1,6.5
2024-02-10 18:00:00,310.72,34.95,20.06,46.07,65.68,2,1,6.5
2024-02-10 19:00:00,321.17,40.39,22.25,55.64,65.01,2,1,6.5
2024-02-10 20:00:00,288.12,36.54,23.52,44.23,58.72,2,1,6.5
2024-02-10 21:00:00,258.48,32.16,22.49,46.55,65.8,2,1,6.5
2024-02-10 22:00:00,91.46,20.76,19.0,47.7,43.26,3,1,6.5
2024-02-10 23:00:00,54.16,8.31,21.12,42.59,34.47,3,1,6.5
2024-02-11 00:00:00,68.47,13.79,17.89,39.29,42.2,3,1,4.0
2024-02-11 01:00:00,50.0,13.9,22.07,35.4,40.92,3,1,4.0
2024-02-11 02:00:00,99.56,5.58,18.26,62.15,34.75,3,1,4.0
2024-02-11 03:00:00,91.97,21.77,19.51,39.05,39.04,3,1,4.0
2024-02-11 04:00:00,50.0,14.67,20.71,39.12,34.92,3,1,4.0
2024-02-11 05:00:00,73.26,26.89,21.38,50.25,43.92,3,1,4.0
2024-02-11 06:00:00,399.24,44.79,20.32,40.27,70.52,1,1,6.5
2024-02-11 07:00:00,370.05,43.5,22.99,39.34,83.32,1,1,6.5
2024-02-11 08:00:00,372.85,39.51,21.8,33.02,76.02,1,1,6.5
2024-02-11 09:00:00,397.39,47.06,21.68,48.85,80.21,1,1,6.5
2024-02-11 10:00:00,366.6,47.11,18.87,42.04,81.96,1,1,6.5
2024-02-11 11:00:00,371.08,52.68,23.26,50.61,80.34,1,1,6.5
2024-02-11 12:00:00,392.86,47.29,19.51,47.01,89.94,1,1,6.5
2024-02-11 13:00:00,348.05,63.5,23.32,47.82,77.54,1,1,6.5
2024-02-11 14:00:00,273.64,42.15,23.75,45.12,62.79,2,1,6.5
2024-02-11 15:00:00,247.95,30.61,21.48,46.01,80.49,2,1,6.5
2024-02-11 16:00:00,340.92,29.93,22.26,42.92,71.49,2,1,6.5
2024-02-11 17:00:00,293.66,42.78,16.09,43.39,70.4,2,1,6.5
2024-02-11 18:00:00,316.98,30.35,20.42,41.92,80.85,2,1,6.5
2024-02-11 19:00:00,260.9,43.26,22.37,54.96,63.11,2,1,6.5
2024-02-11 20:00:00,321.7,45.67,22.1,45.41,69.24,2,1,6.5
2024-02-11 21:00:00,283.36,45.86,18.89,36.07,64.23,2,1,6.5
2024-02-11 22:00:00,105.14,9.55,20.27,48.68,39.12,3,1,6.5
2024-02-11 23:00:00,65.69,23.87,16.91,43.37,32.51,3,1,6.5
2024-02-12 00:00:00,177.36,32.58,21.25,47.31,40.13,3,0,4.0
2024-02-12 01:00:00,231.63,25.14,17.81,46.18,39.77,3,0,4.0
2024-02-12 02:00:00,205.95,28.72,22.33,54.98,39.51,3,0,4.0
2024-02-12 03:00:00,175.14,33.77,22.4,45.61,28.34,3,0,4.0
2024-02-12 04:00:00,163.33,24.62,19.92,51.61,43.53,3,0,4.0
2024-02-12 05:00:00,214.84,32.41,21.41,51.08,38.54,3,0,4.0
2024-02-12 06:00:00,753.77,96.56,20.3,40.7,92.84,1,0,6.5
2024-02-12 07:00:00,759.61,92.71,20.99,48.47,77.35,1,0,6.5
2024-02-12 08:00:00,760.3,85.66,18.91,43.74,76.53,1,0,6.5
2024-02-12 09:00:00,750.89,86.87,21.56,41.49,80.52,1,0,6.5
2024-02-12 10:00:00,763.96,80.7,18.17,41.51,73.55,1,0,6.5
2024-02-12 11:00:00,772.48,80.92,17.89,51.64,85.85,1,0,6.5
2024-02-12 12:00:00,750.74,72.7,20.45,60.75,75.05,1,0,6.5
2024-02-12 13:00:00,767.44,87.01,20.31,43.51,75.6,1,0,6.5
2024-02-12 14:00:00,618.77,75.46,21.04,48.61,73.95,2,0,6.5
2024-02-12 15:00:00,631.2,69.43,19.66,49.08,71.06,2,0,6.5
2024-02-12 16:00:00,548.65,62.98,23.46,44.88,70.96,2,0,6.5
2024-02-12 17:00:00,593.71,70.53,20.87,54.57,63.2,2,0,6.5
2024-02-12 18:00:00,618.23,80.73,20.98,58.52,74.86,2,0,9.5
2024-02-12 19:00:00,656.85,77.18,20.93,44.54,64.84,2,0,9.5
2024-02-12 20:00:00,633.99,69.76,22.13,56.2,61.37,2,0,9.5
2024-02-12 21:00:00,634.52,86.38,21.49,44.8,71.85,2,0,9.5
2024-02-12 22:00:00,270.89,51.59,21.29,42.68,38.93,3,0,6.5
2024-02-12 23:00:00,202.33,26.16,21.73,46.84,38.8,3,0,6.5
2024-02-13 00:00:00,255.0,28.03,17.81,52.02,43.35,3,0,4.0
2024-02-13 01:00:00,220.3,35.55,17.87,47.16,38.4,3,0,4.0
2024-02-13 02:00:00,178.72,22.7,20.43,51.37,31.25,3,0,4.0
2024-02-13 03:00:00,160.47,36.79,20.25,48.81,38.3,3,0,4.0
2024-02-13 04:00:00,197.56,30.81,21.42,54.44,41.44,3,0,4.0
2024-02-13 05:00:00,219.76,32.97,20.58,50.33,40.89,3,0,4.0
2024-02-13 06:00:00,746.59,80.4,21.42,55.33,79.1,1,0,6.5
2024-02-13 07:00:00,756.17,78.7,18.68,43.39,92.06,1,0,6.5
2024-02-13 08:00:00,801.15,69.12,20.53,46.66,88.3,1,0,6.5
2024-02-13 09:00:00,754.37,96.88,18.54,47.67,74.0,1,0,6.5
2024-02-13 10:00:00,802.33,92.53,21.13,43.41,73.15,1,0,6.5
2024-02-13 11:00:00,772.57,90.39,17.73,42.64,86.63,1,0,6.5
2024-02-13 12:00:00,779.86,87.79,21.07,49.59,85.33,1,0,6.5
2024-02-13 13:00:00,747.59,66.57,18.34,51.0,87.4,1,0,6.5
2024-02-13 14:00:00,601.38,63.99,19.97,48.24,67.78,2,0,6.5
2024-02-13 15:00:00,603.65,67.95,21.89,52.97,69.2,2,0,6.5
2024-02-13 16:00:00,601.03,61.35,20.89,42.16,61.11,2,0,6.5
2024-02-13 17:00:00,619.49,56.45,18.08,45.72,70.72,2,0,6.5
2024-02-13 18:00:00,635.49,62.18,19.54,41.78,66.81,2,0,9.5
2024-02-13 19:00:00,664.79,70.39,18.3,48.37,66.1,2,0,9.5
2024-02-13 20:00:00,585.75,70.4,18.01,50.12,74.62,2,0,9.5
2024-02-13 21:00:00,603.19,77.26,20.72,54.39,69.22,2,0,9.5
2024-02-13 22:00:00,228.09,46.51,21.39,41.79,44.12,3,0,6.5
2024-02-13 23:00:00,204.76,35.49,21.21,49.54,39.46,3,0,6.5
2024-02-14 00:00:00,169.62,28.6,21.37,55.01,42.74,3,0,4.0
2024-02-14 01:00:00,221.89,44.4,20.45,42.82,33.44,3,0,4.0
2024-02-14 02:00:00,181.94,17.34,20.06,41.65,35.07,3,0,4.0
2024-02-14 03:00:00,206.92,13.37,18.86,40.45,42.27,3,0,4.0
2024-02-14 04:00:00,245.03,22.91,19.81,50.95,48.46,3,0,4.0
2024-02-14 05:00:00,219.66,36.5,18.49,44.2,42.33,3,0,4.0
2024-02-14 06:00:00,767.78,86.35,19.2,50.22,80.08,1,0,6.5
2024-02-14 07:00:00,789.34,75.97,20.6,46.75,87.51,1,0,6.5
2024-02-14 08:00:00,748.91,79.18,20.29,56.83,78.91,1,0,6.5
2024-02-14 09:00:00,760.96,75.07,25.06,51.77,76.02,1,0,6.5
2024-02-14 10:00:00,747.56,75.07,18.45,43.81,80.03,1,0,6.5
2024-02-14 11:00:00,771.66,97.41,20.28,46.32,81.86,1,0,6.5
2024-02-14 12:00:00,718.73,83.85,18.33,51.77,73.67,1,0,6.5
2024-02-14 13:00:00,729.83,99.16,19.89,42.48,80.65,1,0,6.5
2024-02-14 14:00:00,602.84,62.88,19.95,53.74,61.38,2,0,6.5
2024-02-14 15:00:00,617.1,73.93,21.74,46.58,68.5,2,0,6.5
2024-02-14 16:00:00,649.61,71.82,19.79,51.87,69.22,2,0,6.5
2024-02-14 17:00:00,579.68,77.04,20.18,46.85,69.84,2,0,6.5
2024-02-14 18:00:00,600.41,72.04,19.82,45.21,60.21,2,0,9.5
2024-02-14 19:00:00,608.4,77.88,18.37,44.39,70.5,2,0,9.5
2024-02-14 20:00:00,573.27,74.43,19.49,56.49,74.37,2,0,9.5
2024-02-14 21:00:00,583.29,61.27,19.89,46.35,77.04,2,0,9.5
2024-02-14 22:00:00,157.13,35.86,20.58,63.23,47.26,3,0,6.5
2024-02-14 23:00:00,215.86,29.18,21.31,48.59,40.13,3,0,6.5
2024-02-15 00:00:00,180.72,23.79,20.04,43.73,52.39,3,0,4.0
2024-02-15 01:00:00,231.52,35.55,20.01,40.05,36.2,3,0,4.0
2024-02-15 02:00:00,211.31,37.37,17.81,54.14,36.36,3,0,4.0
2024-02-15 03:00:00,196.03,26.13,21.2,47.01,40.09,3,0,4.0
2024-02-15 04:00:00,182.08,27.2,19.35,52.09,44.14,3,0,4.0
2024-02-15 05:00:00,210.44,18.9,21.51,59.59,43.22,3,0,4.0
2024-02-15 06:00:00,744.47,70.56,22.36,51.32,68.16,1,0,6.5
2024-02-15 07:00:00,764.32,83.06,20.11,49.67,75.18,1,0,6.5
2024-02-15 08:00:00,779.71,91.34,18.85,54.11,83.84,1,0,6.5
2024-02-15 09:00:00,731.86,80.41,20.36,52.0,75.56,1,0,6.5
2024-02-15 10:00:00,740.0,96.42,20.91,41.67,79.36,1,0,6.5
2024-02-15 11:00:00,782.82,83.36,19.92,54.64,81.8,1,0,6.5
2024-02-15 12:00:00,785.6,83.39,19.54,47.75,82.42,1,0,6.5
2024-02-15 13:00:00,726.71,82.69,21.23,55.69,84.3,1,0,6.5
2024-02-15 14:00:00,579.86,77.85,21.14,50.51,76.36,2,0,6.5
2024-02-15 15:00:00,579.6,62.33,19.87,53.94,73.16,2,0,6.5
2024-02-15 16:00:00,606.78,68.97,17.91,46.86,63.86,2,0,6.5
2024-02-15 17:00:00,566.05,65.62,21.07,40.39,72.93,2,0,6.5
2024-02-15 18:00:00,601.68,65.51,19.24,50.8,75.41,2,0,9.5
2024-02-15 19:00:00,599.84,70.28,20.71,52.86,72.27,2,0,9.5
2024-02-15 20:00:00,585.48,69.09,20.62,45.19,76.45,2,0,9.5
2024-02-15 21:00:00,603.09,78.41,17.56,46.96,71.19,2,0,9.5
2024-02-15 22:00:00,203.05,29.91,20.51,36.91,39.37,3,0,6.5
2024-02-15 23:00:00,191.91,34.44,21.16,47.2,35.76,3,0,6.5
2024-02-16 00:00:00,241.72,31.38,21.27,41.88,50.17,3,0,4.0
2024-02-16 01:00:00,189.5,41.23,20.49,50.72,34.77,3,0,4.0
2024-02-16 02:00:00,200.74,27.58,17.35,49.81,39.98,3,0,4.0
2024-02-16 03:00:00,184.63,27.6,22.23,48.21,38.22,3,0,4.0
2024-02-16 04:00:00,223.94,35.96,20.93,54.75,33.33,3,0,4.0
2024-02-16 05:00:00,171.34,27.47,18.51,49.34,44.44,3,0,4.0
2024-02-16 06:00:00,753.4,88.99,19.13,49.1,82.49,1,0,6.5
2024-02-16 07:00:00,727.01,103.7,20.66,49.74,81.22,1,0,6.5
2024-02-16 08:00:00,706.82,77.17,21.33,45.22,76.86,1,0,6.5
2024-02-16 09:00:00,732.96,97.25,19.58,53.09,82.82,1,0,6.5
2024-02-16 10:00:00,733.81,81.06,21.55,43.55,78.69,1,0,6.5
2024-02-16 11:00:00,763.12,95.7,17.62,50.25,82.41,1,0,6.5
2024-02-16 12:00:00,728.54,90.49,18.75,54.23,87.18,1,0,6.5
2024-02-16 13:00:00,697.82,89.8,17.22,43.0,67.78,1,0,6.5
2024-02-16 14:00:00,549.99,68.79,18.97,41.42,75.01,2,0,6.5
2024-02-16 15:00:00,603.76,68.0,22.57,42.92,81.87,2,0,6.5
2024-02-16 16:00:00,611.39,64.22,23.4,57.22,78.6,2,0,6.5
2024-02-16 17:00:00,604.08,70.05,20.66,45.09,73.86,2,0,6.5
2024-02-16 18:00:00,589.06,68.53,19.35,42.13,76.12,2,0,9.5
2024-02-16 19:00:00,607.6,71.53,19.98,49.97,65.75,2,0,9.5
2024-02-16 20:00:00,553.49,58.71,21.02,34.52,71.2,2,0,9.5
2024-02-16 21:00:00,549.35,70.18,17.97,43.36,69.25,2,0,9.5
2024-02-16 22:00:00,163.25,40.1,19.45,55.21,37.66,3,0,6.5
2024-02-16 23:00:00,195.18,37.55,22.46,43.36,44.94,3,0,6.5
2024-02-17 00:00:00,83.11,16.68,18.67,46.99,39.01,3,1,4.0
2024-02-17 01:00:00,50.0,37.0,19.11,49.77,30.73,3,1,4.0
2024-02-17 02:00:00,50.0,11.88,20.26,49.77,42.19,3,1,4.0
2024-02-17 03:00:00,79.35,15.81,20.66,45.63,39.86,3,1,4.0
2024-02-17 04:00:00,53.12,4.9,19.3,51.03,43.47,3,1,4.0
2024-02-17 05:00:00,68.09,13.27,20.35,55.53,37.95,3,1,4.0
2024-02-17 06:00:00,368.54,61.05,21.15,42.99,71.39,1,1,6.5
2024-02-17 07:00:00,334.92,43.83,23.18,45.87,75.13,1,1,6.5
2024-02-17 08:00:00,410.92,34.53,20.05,47.77,75.42,1,1,6.5
2024-02-17 09:00:00,343.98,53.73,20.18,51.79,74.86,1,1,6.5
2024-02-17 10:00:00,413.52,49.86,22.53,48.46,77.19,1,1,6.5
2024-02-17 11:00:00,379.73,53.4,19.41,47.66,83.64,1,1,6.5
2024-02-17 12:00:00,372.89,44.37,18.25,40.55,73.09,1,1,6.5
2024-02-17 13:00:00,328.81,38.69,20.61,42.63,84.42,1,1,6.5
2024-02-17 14:00:00,292.12,37.03,21.85,49.26,63.65,2,1,6.5
2024-02-17 15:00:00,281.55,42.94,20.78,45.73,68.09,2,1,6.5
2024-02-17 16:00:00,277.89,37.92,20.09,46.59,69.82,2,1,6.5
2024-02-17 17:00:00,251.01,41.6,18.07,47.99,68.5,2,1,6.5
2024-02-17 18:00:00,305.47,34.21,20.15,60.0,73.11,2,1,6.5
2024-02-17 19:00:00,306.6,41.9,22.09,45.81,69.46,2,1,6.5
2024-02-17 20:00:00,240.79,38.48,18.39,55.23,69.22,2,1,6.5
2024-02-17 21:00:00,268.57,32.85,19.87,54.86,58.12,2,1,6.5
2024-02-17 22:00:00,56.4,17.62,19.66,52.31,42.0,3,1,6.5
2024-02-17 23:00:00,72.06,13.41,19.19,44.06,49.39,3,1,6.5
2024-02-18 00:00:00,66.06,21.44,20.54,49.14,37.54,3,1,4.0
2024-02-18 01:00:00,60.69,23.49,20.83,46.51,43.3,3,1,4.0
2024-02-18 02:00:00,74.63,20.51,20.81,58.53,35.88,3,1,4.0
2024-02-18 03:00:00,109.15,3.42,18.7,50.51,44.93,3,1,4.0
2024-02-18 04:00:00,55.1,8.78,17.7,47.39,42.59,3,1,4.0
2024-02-18 05:00:00,88.29,11.41,20.56,57.38,38.17,3,1,4.0
2024-02-18 06:00:00,408.81,40.38,19.41,46.7,77.84,1,1,6.5
2024-02-18 07:00:00,403.17,42.41,22.92,51.22,83.23,1,1,6.5
2024-02-18 08:00:00,381.44,54.15,22.99,51.97,80.2,1,1,6.5
2024-02-18 09:00:00,381.34,52.34,23.15,50.2,73.84,1,1,6.5
2024-02-18 10:00:00,375.74,43.36,18.76,47.93,72.36,1,1,6.5
2024-02-18 11:00:00,407.27,51.48,21.02,52.65,82.94,1,1,6.5
2024-02-18 12:00:00,355.31,49.38,21.47,45.31,76.18,1,1,6.5
2024-02-18 13:00:00,355.62,46.49,21.3,54.03,80.18,1,1,6.5
2024-02-18 14:00:00,266.01,47.69,19.63,47.05,72.94,2,1,6.5
2024-02-18 15:00:00,343.47,33.21,22.08,55.15,63.99,2,1,6.5
2024-02-18 16:00:00,320.84,38.92,20.17,53.69,64.93,2,1,6.5
2024-02-18 17:00:00,267.4,30.09,20.36,51.21,78.11,2,1,6.5
2024-02-18 18:00:00,252.37,30.48,17.86,48.01,67.94,2,1,6.5
2024-02-18 19:00:00,277.52,27.61,21.13,53.97,75.1,2,1,6.5
2024-02-18 20:00:00,284.25,30.61,19.77,51.31,82.54,2,1,6.5
2024-02-18 21:00:00,288.85,39.16,20.86,32.38,71.2,2,1,6.5
2024-02-18 22:00:00,50.0,14.08,20.52,44.37,35.69,3,1,6.5
2024-02-18 23:00:00,50.0,14.34,20.44,49.3,40.64,3,1,6.5
2024-02-19 00:00:00,226.81,27.61,20.03,50.02,39.06,3,0,4.0
2024-02-19 01:00:00,211.73,44.18,21.27,52.16,40.34,3,0,4.0
2024-02-19 02:00:00,178.96,20.9,19.8,56.37,43.59,3,0,4.0
2024-02-19 03:00:00,220.61,20.05,17.91,51.56,44.16,3,0,4.0
2024-02-19 04:00:00,220.86,23.24,20.95,38.2,29.98,3,0,4.0
2024-02-19 05:00:00,252.02,29.42,18.88,49.61,45.95,3,0,4.0
2024-02-19 06:00:00,741.02,89.12,18.11,54.7,81.37,1,0,6.5
2024-02-19 07:00:00,729.58,89.95,18.56,49.18,77.13,1,0,6.5
2024-02-19 08:00:00,742.7,92.56,20.52,49.64,83.67,1,0,6.5
2024-02-19 09:00:00,769.58,84.13,19.95,46.15,74.75,1,0,6.5
2024-02-19 10:00:00,715.08,81.83,16.9,53.37,74.98,1,0,6.5
2024-02-19 11:00:00,746.53,98.07,19.52,46.86,85.29,1,0,6.5
2024-02-19 12:00:00,747.39,62.73,21.85,51.59,80.34,1,0,6.5
2024-02-19 13:00:00,779.64,85.5,19.42,50.77,87.84,1,0,6.5
2024-02-19 14:00:00,582.99,73.44,19.85,48.9,66.57,2,0,6.5
2024-02-19 15:00:00,592.75,84.99,21.66,51.05,71.46,2,0,6.5
2024-02-19 16:00:00,609.49,56.72,21.29,49.63,71.94,2,0,6.5
2024-02-19 17:00:00,581.05,66.64,21.63,55.01,72.03,2,0,6.5
2024-02-19 18:00:00,576.51,59.14,15.94,52.01,73.1,2,0,9.5
2024-02-19 19:00:00,643.24,55.61,22.7,53.82,72.3,2,0,9.5
2024-02-19 20:00:00,610.36,68.36,21.05,44.81,70.1,2,0,9.5
2024-02-19 21:00:00,626.81,76.66,23.79,44.49,60.29,2,0,9.5
2024-02-19 22:00:00,214.58,39.65,18.92,48.94,44.32,3,0,6.5
2024-02-19 23:00:00,193.49,25.75,17.45,52.37,28.13,3,0,6.5
2024-02-20 00:00:00,180.26,35.33,20.04,51.45,33.83,3,0,4.0
2024-02-20 01:00:00,181.28,28.42,19.61,45.04,36.48,3,0,4.0
2024-02-20 02:00:00,177.03,34.45,21.01,52.7,44.52,3,0,4.0
2024-02-20 03:00:00,177.15,39.24,21.64,45.66,38.89,3,0,4.0
2024-02-20 04:00:00,175.89,28.45,19.9,52.16,49.37,3,0,4.0
2024-02-20 05:00:00,214.91,38.62,19.67,50.23,33.07,3,0,4.0
2024-02-20 06:00:00,721.38,75.3,20.81,47.67,74.5,1,0,6.5
2024-02-20 07:00:00,780.22,90.25,19.64,46.12,68.75,1,0,6.5
2024-02-20 08:00:00,764.24,93.27,19.52,49.46,74.27,1,0,6.5
2024-02-20 09:00:00,762.22,92.44,21.58,49.21,76.84,1,0,6.5
2024-02-20 10:00:00,751.35,75.52,21.92,43.56,87.32,1,0,6.5
2024-02-20 11:00:00,755.81,83.35,21.65,51.81,85.23,1,0,6.5
2024-02-20 12:00:00,734.82,87.42,19.77,54.58,81.19,1,0,6.5
2024-02-20 13:00:00,724.31,88.54,16.82,53.1,78.44,1,0,6.5
2024-02-20 14:00:00,584.27,70.93,19.8,50.37,73.82,2,0,6.5
2024-02-20 15:00:00,562.6,81.43,18.89,46.55,76.36,2,0,6.5
2024-02-20 16:00:00,606.85,59.63,19.83,49.44,66.77,2,0,6.5
2024-02-20 17:00:00,570.43,68.08,19.02,48.14,67.26,2,0,6.5
2024-02-20 18:00:00,611.69,56.5,20.0,49.42,67.84,2,0,9.5
2024-02-20 19:00:00,612.4,74.97,18.47,53.48,61.33,2,0,9.5
2024-02-20 20:00:00,601.89,74.44,18.11,48.26,76.05,2,0,9.5
2024-02-20 21:00:00,582.73,96.79,21.86,39.61,67.08,2,0,9.5
2024-02-20 22:00:00,174.25,38.21,18.57,52.79,38.55,3,0,6.5
2024-02-20 23:00:00,177.25,32.65,20.03,50.78,47.28,3,0,6.5
2024-02-21 00:00:00,171.29,32.04,21.39,49.72,37.3,3,0,4.0
2024-02-21 01:00:00,194.11,27.47,21.33,43.1,46.33,3,0,4.0
2024-02-21 02:00:00,191.65,31.04,21.15,44.81,31.26,3,0,4.0
2024-02-21 03:00:00,242.06,32.21,20.41,45.39,42.81,3,0,4.0
2024-02-21 04:00:00,240.85,14.28,21.05,46.05,37.77,3,0,4.0
2024-02-21 05:00:00,232.57,31.58,22.02,46.52,32.1,3,0,4.0
2024-02-21 06:00:00,739.42,85.81,20.6,43.06,74.32,1,0,6.5
2024-02-21 07:00:00,709.03,99.03,17.2,59.73,80.7,1,0,6.5
2024-02-21 08:00:00,749.01,83.95,19.17,56.48,75.2,1,0,6.5
2024-02-21 09:00:00,738.21,78.88,21.0,50.35,81.92,1,0,6.5
2024-02-21 10:00:00,745.36,87.15,19.02,48.8,76.27,1,0,6.5
2024-02-21 11:00:00,755.2,85.59,22.39,58.1,71.9,1,0,6.5
2024-02-21 12:00:00,761.99,83.96,19.87,57.09,84.85,1,0,6.5
2024-02-21 13:00:00,699.95,74.77,20.09,45.27,81.47,1,0,6.5
2024-02-21 14:00:00,626.79,68.75,21.65,50.21,60.98,2,0,6.5
2024-02-21 15:00:00,618.34,65.37,19.69,48.06,73.27,2,0,6.5
2024-02-21 16:00:00,580.06,68.27,20.22,47.62,70.61,2,0,6.5
2024-02-21 17:00:00,616.64,75.86,21.31,48.14,67.84,2,0,6.5
2024-02-21 18:00:00,588.11,64.6,17.75,48.54,68.04,2,0,9.5
2024-02-21 19:00:00,595.27,68.23,19.53,50.02,76.7,2,0,9.5
2024-02-21 20:00:00,590.72,74.33,21.2,50.05,71.6,2,0,9.5
2024-02-21 21:00:00,576.3,67.84,20.06,56.16,76.95,2,0,9.5
2024-02-21 22:00:00,163.02,50.87,22.16,44.93,42.38,3,0,6.5
2024-02-21 23:00:00,262.74,31.99,17.6,53.8,41.17,3,0,6.5
2024-02-22 00:00:00,209.15,20.06,17.36,43.77,36.21,3,0,4.0
2024-02-22 01:00:00,196.9,23.29,21.05,50.33,40.79,3,0,4.0
2024-02-22 02:00:00,238.75,22.48,21.19,54.36,45.11,3,0,4.0
